id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
id_yudi_00190,Selamat Anda mendapatkan voucher Berrybenka Rp100rb. Masukkan kode voucher TW96d saat transaksi di www.berrybenka.com/simPATI. Mau voucher lain? Hub *999*1#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,875d9800775e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00191,Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,c6215914bd0f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00192,Selamat Anda mendapatkan voucher Zalora Rp100rb. Masukkan kode voucher TSU59 saat transaksi di www.zalora.co.id/simPATI. Mau voucher lain? Hub *999*1#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,91c982c10a7a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00193,Selamat Anda telah mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo berlaku 3 hari dan Poin senyum Anda bertambah. Cek bonus *557*8#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,8a0fd536ab53,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00194,"Selamat bergabung di Tri, nikmati kuota 3GB utk 30 hari.Kuota akan diperpanjang otomatis selama pulsa cukup. Nikmati bonus kuota berlipat hingga 1GB setiap perpanjangan. Kartu otomatis menjadi non-aktif jika dlm waktu 3 bln tdk ada aktivitas sama sekali",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,f650c225f5c4,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00195,Selamat Paket 50 SMS ke semua operator Anda telah aktif. Cek kuota di *888#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,6d4f836c453c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00196,Selamat Paket Anda telah aktif. Cek kuota di *889#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,7cee9588f299,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00197,Selamat Paket BBM Gratis Anda telah diaktifkan. Paket BBM ini berlaku untuk 30 hari,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,36e5e791efb4,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00198,"Selamat Paket Flash 10 MB (1 hari) Rp.2500 telah diaktifkan, berlaku s/d tgl 07/08/2016 pk. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,a5ad46805d1a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00199,"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2016-08-07 23:59:59.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,b458b9a68f8f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00201,Selamat! Anda sudah mengaktifkan INSTINK utk dpt info menarik dari Telkomsel. Info berhenti program:*600*600#. CS:133/188,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,5c9ab1ac76cd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00203,"Selamat, Anda mendapatkan kuota Tsel sebesar 100SMS. Cek kuota melalui *889#. Info: www.telkomsel.com",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,23301ac98349,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00204,"Selamat, Anda telah membeli Paket Combo Kenyang  Internet As. Cek bonus di *889#.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,5a1562d89afd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00211,"SPESIAL utk kamu pelanggan setia Indosat Ooredoo. Bonus 14 hari masa aktif, 10 menit telp dan 100 SMS, CUMA isi ulang s/d 16 Desember 2015. (bonus berlaku 1x)",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,de1603beed91,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00215,Terima Kasih telah menggunakan Paket Data dari Indosat. Info detail tekan *123#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,22ca659e87be,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00221,"Terima kasih tlh melakukan isi ulang tgl. 20.02.2016. GRATIS NELPON 60Menit+VIDEO, tekan *900*9# lalu YES/OK",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,a1ab515fee7a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00224,Thank you for your appreciation & trust in using Telkomsel service. For further feedback please advice & text sms to 1166 (FREE)(for int'l charged),id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,0e12cb8f0fd5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00225,Tingkatkan nilai isi ulang Anda selanjutnya minimal Rp10ribu untuk bisa mendapatkan Paket MURAH PAS di *100*999#. Info 188.,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,c7277df42d56,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00227,"TrmKsh Anda Tlh Berhasil Mengisi Pulsa SMARTFREN 10.000.Mau Jualan PULSA/BAYAR LISTRIK,SPEEDY/TELKOM Hub:Agen BAROKAH/Mp Reload.Pasti untung?",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,ab5880f45d25,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00329,Isi ulang Pulsa Rp.5000 regular oleh HD COM 4 SUKSES pada 09/02 12:34.Ref:763179369.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,f3c42c8b4b44,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00330,Isi ulang Pulsa Rp.5000 Regular oleh PUTERA SUKSES pada 11/02 19:57.Ref:78330280.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,941b7cc54fc2,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00410,Permintaan Anda akan segera kami proses untuk keyword REG GITA dari layanan PT. Hypermind,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,656a4f27702e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00581,2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,f646bf015597,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00582,2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,881f230f6398,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00796,"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,e1e4d6d22112,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00799,Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,fb71355c4cad,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00842,Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,2964a7aa525a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00876,Kartu SIM Anda telah berhasil diganti. Terima kasih,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,090fdf46d996,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00886,krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,1098b04522dd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00896,Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,3c737f272a88,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00900,"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,4490e48723d8,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00901,"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,352ea4ce276e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00902,"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,565b506a9c7a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00944,Nomor OTP anda adalah [8874] -Telkomsel-,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,336d582ac55d,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00992,"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,163a56a06347,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00993,Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,b3902958cbbe,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_00996,"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,aa78f07c572c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01000,"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,1ed3dca378c1,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01002,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,7b3a956ffe4f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01010,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,0195ab59540b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01038,Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,10ce7657d3e4,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01054,Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,89d565f0f74c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01055,Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,0ff668a536ed,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01078,Terima kasih atas konfirmasinya. Orderan sedang kami proses.,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,03895f8ceece,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01079,Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,e2d495d848a8,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01080,"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.",id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,cdc82b9446f9,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01081,Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,6cc59b499843,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01091,TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO,id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,83f285ce9f44,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
id_yudi_01098,Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s),id,yudiwbs_id_sms_spam_v1,TRANSACTION,TRANSACTION,freeze_resample_from_labeled,,,17628aae8cd6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00028,运河苑温泉度假村淡季团队会议优惠价格现已全面推出，更有培训会议大包干（住宿+会议+用餐）。优惠不断，好事连连。张经理：13911268400,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,1d57a443b971,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00039,【东莞愈兴事务所】工商注册、香港公司、记账报税、各项审计报告。咨询热线：15989905675，0769-33272362！生意兴隆！,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,43869c4c4c29,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00041,3万㎡公园首排，宏瑞星城22#景观楼王压轴巨献，11层纯板楼，一梯两户，16.5超低公摊，121㎡舒适华宅82万起热销88956666,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,c8cbe62601b1,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00044,十五小旁天山路与独山大道交会处精装写字楼，4270元/平起【华鑫国贸】24—26日3D玩偶秀上演63028599/88/66【万家园地产】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,4174a6dd9be6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00055,无线城市送大礼！自12月10日起，推荐好友注册无线城市，即有机会获得百元话费，还在等什么，快来看一看吧！http://wap.wxhn.cn/zhengzhou,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,da0266a80049,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00058,尊敬的客户，您的报价单已发至填写邮箱，官网精准报价+惊喜大礼等您回来领取：chexian.taobao.com【中国平安】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,b28566989aa7,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00064,有假赔您28万，最后机会！清盘三十套，总价23.8万—26.6万！三室两厅！临河 临公园 临中庭！阳光传世风景38167777【现代房产】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,06c9d006f138,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00070,李玲化妆品店联合花之韵品牌百万豪礼大放送！凡18-48岁女性凭本人身份证5月13一17日免费领取220ml采芝沐浴盐一瓶3756222,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,a3d97123ce39,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00119,南京华美整形美容医院5月优惠季4月25日正式启动！全场低至5折！36天与您疯狂塑美！中韩顶级专家任您钦点！咨询02583336888（手机报,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,a2363cbd4dfb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00123,周年庆巨惠：满177送玉菇甜瓜2只装或新西兰加纳果8只装，更多惊喜活动等你参加yummy77.com【美味七七/原正大天地】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,b36e9cb3833c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00141,千亩高尔夫推窗即揽！恒大集团强势打造洪城第一成熟大盘！恒大绿洲121-177㎡奢装豪宅即将售罄，递减惠售85706999【恒大地产 】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,c3a39857cfb4,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00148,尊敬的北京现代车主朋友：感谢您的支持和信赖，为回馈您对北京现代的厚爱，0首付、0利息就可将您的爱车置换升级为T动力全尺寸豪华SUV全新胜达，部分车型更可享0月供升级金融礼遇，数量有限，先到先得，详情请致电052386826366。北京现代泰州宝天4S店,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,98df0353a8b0,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00149,【流量精英华山论剑】线上分享应用活动，邀您与众高手一战江湖！战斗值排名高者将获得iphone手机、ipad mini、数码相机等豪华大礼相赠！还有抽奖好礼送院线通电影票、流量卡。快来【翼分享】行走江湖：http://wap.189share.com/dghd3,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,1f5d6f3efdf3,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00158,儿童厌食，盗汗，形体瘦，易感冒，精力旺盛，皆因脾胃失调，肝气积郁所致。调理应从舒肝健脾入手。芪斛楂儿童脾胃健康咨询热线02887766203,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,d3a4b3ec4a03,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00198,18229198333（长沙）18229197333（株洲）24小时为您提供两地往返服务，包车拼车，上门接送。祝您生活愉快！【阳光车队】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,800963d465be,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00200,盘龙河畔，市一中对面，文山首席亲水纯住宅区，2013炬隆地产水岸钜作-河畔润园，内部认筹卡全城免费申领2182154、2661288【炬隆】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,e155e41e0c06,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00204,尊敬的客户：招商证券股民学校本周末课程安排，周六上午十至十二点《金融信息化投资机会分析》，下午两至四点《行情研讨》，周日上午十至十二点《行情研讨》，欢迎前来学习交流。咨询电话：82622088－招商哈尔滨【招商证券】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,6fe6bcfa5ccd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00252,告别雾霾，30分钟通达京城各核心区，中央别墅区恒温恒湿恒氧绿色独栋唯有【东君府MOMA】10万抵30万限时优惠4000552261,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,af6624eb40b5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00272,约“惠”在移动，快乐享不停！西夏移动分公司针对高消费客户重磅推出交2399元送G3智能手机一部再送三开门创维冰箱再送1899元话费。交1999元送G3智能手机一部再送电动车一辆或32寸海尔电视一台再送1899元话费。交1599元送G3智能手机一部再送创维全自动洗衣机一台再送1599元话费。此活动仅限未签约客户可以办理，数量有限，送完为止。请凭此短信及身份证原件到同心北路220-5号同心北路营业厅旁移动渠道办公室办理，详询15719516778。,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,e6918dcbf6ce,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00287,美的空调“一晚一度电一年抢一回”存50抵四百至三千元1P冷暖1799更多惊喜17-19日市内各美的空调专柜13753510583【美的】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,7c0a8fb8ef5a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00312,世界酒庄原乡，城心湖岛美境【纳帕溪谷】临湖美墅仅12席急推，现认筹可享开盘特惠价，约230~300平美墅至高实得约900平81730888,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,97591df30298,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00330,临朐全福元中央商务区纯住宅高档社区--中央公馆5月25日限量加推，90一140㎡精品户型3600元/㎡起，当天可享多重优惠。询2199999,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,3dc919c2a4c0,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00353,"45万㎡红酒小镇GOLF墅景洋房5月盛大开盘,5999起1万抵5万，170使用率送露台庭院车库,大产权不限购4000430600[房讯通]",zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,f6e25e725285,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00398,您的支付宝账户 189*7972 可随时查看手机余额，再不担心欠费停机。充值享98折。详情 zht.alipay.com【支付宝】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,0158b5cd024a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00408,包租婆的财富保障！青房·财富地带，城市中央新锐企业总部！60－320平米精装写字楼，低总价！不限购！“孵金计划”邀你来！55666777,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,b2e639469788,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00431,亲爱的bes**，易果网特惠。妃子笑荔枝5斤49元，智利红提4斤58元，美国加州樱桃更低至每斤49元 yiguo.com【易果网】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,7e6e9c9b794e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00474,[5910423148727197]尊敬的客户，您在5-6月每月实际消费超过80元，超出的话费就可于次月返还给您，每月最高返还30元。发送短信80到10658621223登记参加。实际消费不含通过优惠账本扣除的话费、代他人付费、代收费。,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,9ed1a62733bd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00487,滨江一号携手唐宁一号，永同昌钜惠丹东。春季展会期间，契税补贴+特价房+多重大礼，力度空前仅限5天。详询3979999/2239999,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,b0bb71f1c3ed,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00489,【中国民航信息】尊敬的旅客，您已购买海南航空从北京出发的机票，您可于起飞前一天下午用手机登录海航手机客户端或再次登录海航WWW网站办理乘机手续。关注“海南航空”微信公众账号，体验全新的查询、预订、值机功能。官方微信已经可以自助改期了，更多便捷等你发现哦！【海南航空】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,f54f5b4b2919,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00503,开发区唯一星级服务、精装写字楼17-23层租售，91-167平，售7080元/平起，租35元/平/月，限量！6931156【昆仑国际大酒店】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,6e92a90b26b2,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00523,ENZO婚嫁情定之礼，幸福之约套装78999，隽永一生套装128999，更有花漾盎然套装4688起！详询8009993883【ENZO珠宝】,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,a1205c1fd756,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00559,市中心商业核心地段，30-180平万达金街开盘在即，5万最高可抵20万，认筹钜惠即将截止！现虞河金街样板段对外开放欢迎来访！8099888,zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,6eeed8aa6257,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_00579,"东风日产逍客导航版特价车直降2.5万(限量5台)阳光直降8千,周年庆全系钜惠史无前例,买车最低价尽在汇京友联询:36115888【汇京友联】",zh,gitcode_zh_sms_8a104,AD,AD,freeze_resample_from_labeled,,,589f7e01c6c9,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
