id,text,language,source,uci_binary,suggested_label,suggest_reason,label,annotator,template_group,notes
uci_pilot_0245,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,7e959529ca51,
uci_pilot_0246,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,32fdb12cc353,
uci_pilot_0247,"Sir Goodmorning, Once free call me.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,ee305b46fe96,
uci_pilot_0248,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,010e9cbe8565,
uci_pilot_0249,Fuck cedar key and fuck her (come over anyway tho),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,8945e8e4260d,
uci_pilot_0250,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,28c67e9fdbae,
uci_pilot_0251,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,3215d70dd41b,
uci_pilot_0252,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,bf05a5967d1b,
uci_pilot_0253,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,0ba0618a4615,
uci_pilot_0254,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,d6ea62a4fdc1,
uci_pilot_0255,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,32e220c04ca5,
uci_pilot_0256,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,9a321c2fcc76,
uci_pilot_0257,India have to take lead:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,96e39d3717ec,
uci_pilot_0258,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,283f3bbd46f6,
uci_pilot_0259,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce0313c5341e,
uci_pilot_0260,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,80204a8f2287,
uci_pilot_0261,I love to wine and dine my lady!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,b906a0ceb92e,
uci_pilot_0262,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,73c346cc506a,
uci_pilot_0263,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,c73433d1aba6,
uci_pilot_0264,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,b7acb67e30ce,
uci_pilot_0265,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,en,uci_sms_spam_collection_v1,spam,NEEDS_REVIEW,spam-unclear-subtype,,,428f905f1015,
uci_pilot_0266,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,dfee5f3aea90,
uci_pilot_0267,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,f4738b21547b,
uci_pilot_0268,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,71411db60f23,
uci_pilot_0269,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,1a6ea54dd207,
uci_pilot_0270,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce4c84c4a0d5,
uci_pilot_0271,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,aef9292e5cb2,
uci_pilot_0272,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,5e21faa9d2c0,
uci_pilot_0273,Oh great. I.ll disturb him more so that we can talk.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,5f07f6a5f149,
uci_pilot_0274,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce0313c5341e,
uci_pilot_0275,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,fb82e483e20b,
uci_pilot_0276,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,bbebf9577083,
uci_pilot_0277,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,49dd8791866c,
uci_pilot_0278,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce9c647580a2,
uci_pilot_0279,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,a6bf9cb06769,
uci_pilot_0280,I‘m going to try for 2 months ha ha only joking,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,9f8f1fc99016,
uci_pilot_0281,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,97d9641a0632,
uci_pilot_0282,Me too baby! I promise to treat you well! I bet you will take good care of me...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,2303880dec66,
uci_pilot_0283,Jus finish blowing my hair. U finish dinner already?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,73512f04ad58,
uci_pilot_0284,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0022d281c758,
uci_pilot_0285,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,47c6e1dfa5c0,
uci_pilot_0286,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,5e8814282d89,
uci_pilot_0287,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,5b389fcf109d,
uci_pilot_0288,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,3226803a244c,
uci_pilot_0289,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,80204a8f2287,
uci_pilot_0290,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,a3e18a015be0,
uci_pilot_0291,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,31b9fb61abde,
uci_pilot_0292,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,dfa141e2aaa6,
uci_pilot_0293,Thanks for sending this mental ability question..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,5b016b5df488,
uci_pilot_0294,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,e9ec92d192eb,
uci_pilot_0295,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,bd7e8f64a8bb,
uci_pilot_0296,Does not operate after  &lt;#&gt;  or what,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,da519fc8742b,
uci_pilot_0297,Ringtone Club: Gr8 new polys direct to your mobile every week !,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,53050760424f,
uci_pilot_0298,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,53fc3a50c450,
uci_pilot_0299,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,04e614915ac7,
uci_pilot_0300,Adult 18 Content Your video will be with you shortly,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,40cd1d7752b2,
uci_pilot_0301,"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,b79a0182ed6d,
uci_pilot_0302,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,c3c627cb5f69,
uci_pilot_0303,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,376bd047012f,
uci_pilot_0304,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,615010bc8ab6,
uci_pilot_0305,"It‘s £6 to get in, is that ok?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,cd844b12ca1d,
uci_pilot_0306,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,811114f6b749,
uci_pilot_0307,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,25189d45c05a,
uci_pilot_0308,"K, I'll work something out",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,b5a62916865c,
uci_pilot_0309,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,b2a8ae22b80b,
uci_pilot_0310,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,0cb4be42d119,
uci_pilot_0311,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce0313c5341e,
uci_pilot_0312,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,e0774c76ad85,
uci_pilot_0313,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,97d9641a0632,
uci_pilot_0314,Really dun bluff me leh... U sleep early too. Nite...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0c4d3c518687,
uci_pilot_0315,Do we have any spare power supplies,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,fe1e125d76fb,
uci_pilot_0316,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,46a0350f6a2d,
uci_pilot_0317,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,d4511910c11f,
uci_pilot_0318,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,5714ae640462,
uci_pilot_0319,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,53ac2990c386,
uci_pilot_0320,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,f9efc08b3a22,
uci_pilot_0321,U still painting ur wall?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,57a707979c40,
uci_pilot_0322,"""What are youdoing later? Sar xxx""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,04e58e20b09f,
uci_pilot_0323,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,133a30b53832,
uci_pilot_0324,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0f292e73b0aa,
uci_pilot_0325,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""",en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,2425cae8a510,
uci_pilot_0326,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,e755804bc08e,
uci_pilot_0327,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,47e18e33c678,
uci_pilot_0328,Aight ill get on fb in a couple minutes,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,68b43d27895e,
uci_pilot_0329,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,6ab485a9d1c9,
uci_pilot_0330,"A few people are at the game, I'm at the mall with iouri and kaila",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,14fe52ee67e4,
uci_pilot_0331,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,2ef01a2419d6,
uci_pilot_0332,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,2c55085e0864,
uci_pilot_0333,I will come to ur home now,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0e2da4b2ae53,
uci_pilot_0334,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,65500abc849e,
uci_pilot_0335,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,68681e9d0196,
uci_pilot_0336,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,83d233915711,
uci_pilot_0337,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,78d72b54104e,
uci_pilot_0338,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,061568a6bebb,
uci_pilot_0339,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,9a321c2fcc76,
uci_pilot_0340,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,c1eb53c1d89f,
uci_pilot_0341,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,en,uci_sms_spam_collection_v1,ham,TRANSACTION,account/order/auth/logistics-result,,,3098fabb0ed2,
uci_pilot_0342,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,cc80be51c982,
uci_pilot_0343,Do have a nice day today. I love you so dearly.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,cb5486cd99f6,
uci_pilot_0344,"""Speak only when you feel your words are better than the silence..."" Gud mrng:-)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,b1ca8c8d5090,
uci_pilot_0345,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,b4e9ceb7b1a5,
uci_pilot_0346,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,74fa142c9b50,
uci_pilot_0347,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,0ee93e6cc99f,
uci_pilot_0348,88800 and 89034 are premium phone services call 08718711108,en,uci_sms_spam_collection_v1,spam,NEEDS_REVIEW,spam-unclear-subtype,,,0a4db9cfe17b,
uci_pilot_0349,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,5e21faa9d2c0,
uci_pilot_0350,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,b77dca8a9a14,
uci_pilot_0351,Which channel:-):-):):-).,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,8a045401eb74,
uci_pilot_0352,"""Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,f50e46d8e421,
uci_pilot_0353,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,866bcb0aad3c,
uci_pilot_0354,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,a0af6c31ec77,
uci_pilot_0355,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,9dfa9052b11f,
uci_pilot_0356,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,cc59d907f08b,
uci_pilot_0357,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,6be06fb7c32b,
uci_pilot_0358,The evo. I just had to download flash. Jealous?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,2e1c8a65d85b,
uci_pilot_0359,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,fabe2760eace,
uci_pilot_0360,K:)k.are you in college?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,aec445dd8bc0,
uci_pilot_0361,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,edc89c62e308,
uci_pilot_0362,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,451a3f0d3d37,
uci_pilot_0363,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,870d9c1b93e5,
uci_pilot_0364,Win a £1000 cash prize or a prize worth £5000,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,27a95d9b4125,
