id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_02096,"Probably, want to pick up more?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,80b988ebc08a,私人日常闲聊/个人对话，无商业或诈骗意图，无法归入四分类
uci_02097,I'm done...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cffff6bb35fe,私人日常闲聊/个人对话，无商业或诈骗意图，无法归入四分类
uci_02098,Are you the cutest girl in the world or what,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5c2a9c515441,私人日常闲聊/个人对话，无商业或诈骗意图，无法归入四分类
uci_02099,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,86434fac6331,私人日常闲聊/个人对话，无商业或诈骗意图，无法归入四分类
uci_02100,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",en,uci_sms_spam_collection_v1,spam,AD,,25189d45c05a,订阅服务促销，引导用户登录网站获取文本积分，属于商业广告推广
uci_02101,Oh Howda gud gud.. Mathe en samachara chikku:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,be4c967f2443,个人闲聊，混合语言打招呼，无法归入业务类别
uci_02102,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2e6229e40812,个人对话，讨论购票和当前活动，属于私人聊天
uci_02103,Audrie lousy autocorrect,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,730e853f0834,个人闲聊，提及自动纠错功能，属于私人对话
uci_02104,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ba2b50126bdb,个人对话，讨论模拟测试网站，属于私人交流
uci_02105,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,829f94d3ad78,个人闲聊，讨论见面安排，属于私人对话
uci_02106,I fetch yun or u fetch?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a3ae32c3dfe5,个人对话，讨论谁去接人，属于私人聊天
uci_02107,Thank you. I like you as well...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4d98914a83b4,个人情感表达，属于私人消息
uci_02108,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,08726e7c4515,个人对话，讨论回家后的生活安排，属于私人聊天
uci_02109,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 ¡ê3/wk",en,uci_sms_spam_collection_v1,spam,HARASS,,866bcb0aad3c,成人内容订阅推广，每周发送性感明星图片，属于骚扰类内容
uci_02110,Lara said she can loan me  &lt;#&gt; .,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,349f00992456,个人对话，提及借款，属于私人聊天
uci_02111,Do we have any spare power supplies,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fe1e125d76fb,个人/工作对话，询问电源设备，属于私人交流
uci_02112,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c1c253110584,个人闲聊，讨论他人安排，属于私人对话
uci_02113,You are a winner you have been specially selected to receive ¡ê1000 cash or a ¡ê2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,en,uci_sms_spam_collection_v1,spam,FRAUD,,df258a4bb926,虚假中奖诈骗，声称获得1000英镑现金或2000英镑奖励，要求拨打电话领取
uci_02114,"Yeah, don't go to bed, I'll be back before midnight",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,82af10dbbfa2,个人对话，告知回家时间，属于私人消息
uci_02115,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",en,uci_sms_spam_collection_v1,spam,FRAUD,,d20905638fd1,虚假领奖诈骗，要求寄送带邮票的信封以领取假日奖励，属于欺骗性内容
uci_02116,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6d6dd168c30f,个人闲聊，解释昨晚缺席原因，属于私人对话
uci_02117,"It's that time of the week again, ryan",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f4c7dcaf93b3,个人对话，周期性问候，属于私人消息
uci_02118,Wish u many many returns of the day.. Happy birthday vikky..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,92af7b18b6b4,个人生日祝福，属于私人消息
uci_02119,"U can WIN ¡ê100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",en,uci_sms_spam_collection_v1,spam,AD,qa_fix_v1,9dfa9052b11f,[fix:commercial-promo-not-fraud FRAUD->AD] 虚假中奖诈骗，声称赢得100英镑音乐礼品券，要求发送短信参与
uci_02120,I hope you know I'm still mad at you.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,158fea6fdfc7,个人情感表达，属于私人消息
uci_02121,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ae5981f4d191,个人对话，讨论网络信号和研究内容，属于私人聊天
uci_02122,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,94db97ffebdf,转发笑话/故事，属于转发内容
uci_02123,Do you know when the result.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a2eabd7b30bd,个人对话，询问考试成绩，属于私人聊天
uci_02124,+123 Congratulations - in this week's competition draw u have won the ¡ê1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,,ffb7b9796e09,虚假中奖诈骗，声称赢得1450英镑奖金，要求拨打电话领取
uci_02125,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,debf101428b8,转发励志内容，属于转发消息
uci_02126,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d2b3414a727a,个人消息，表达身体不适，属于私人对话
uci_02127,You do got a shitload of diamonds though,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,66a35f1b303e,个人闲聊，提及游戏道具，属于私人对话
uci_02128,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,95395c1ec3d1,个人消息，请求转达生日祝福，属于私人交流
uci_02129,Well I'm going to be an aunty!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3ff86bd67f75,个人消息，表达喜当阿姨，属于私人对话
uci_02130,Mine here like all fr china then so noisy.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9b5c68f319d3,个人对话，描述环境噪音，属于私人聊天
uci_02131,Later i guess. I needa do mcat study too.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5957673c23c5,个人对话，讨论MCAT学习安排，属于私人交流
uci_02132,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,110ab8152bef,个人对话，讨论培训手册内容，属于私人聊天
uci_02133,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,en,uci_sms_spam_collection_v1,spam,AD,,a87912f2d986,商家促销广告，通知用户B4U优惠券已到账，引导登录获取折扣
uci_02134,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ef8b28df2beb,个人对话，讨论家庭事务，属于私人聊天
uci_02135,If he started searching he will get job in few days.he have great potential and talent.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3457f96ea83d,个人对话，讨论求职，属于私人交流
uci_02136,"Carlos took a while (again), we leave in a minute",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1787810e70d1,个人对话，讨论出发安排，属于私人消息
uci_02137,Well done and ! luv ya all,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,92108647d17f,个人情感表达，属于私人消息
uci_02138,Then why you came to hostel.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,076ec9dba9e3,个人对话，询问来宿舍原因，属于私人聊天
uci_02139,K still are you loving me.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ec5f638089f3,个人情感表达，属于私人消息
uci_02140,But i juz remembered i gotta bathe my dog today..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ce196d56bc63,个人对话，提及要给狗洗澡，属于私人聊天
uci_02141,After the drug she will be able to eat.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,768fa7c48009,个人对话，讨论用药后进食，属于私人交流
uci_02142,Alright took the morphine. Back in yo.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,222db5614f96,个人消息，提及服用吗啡，属于私人对话
uci_02143,You see the requirements please,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,702ac0d70344,个人对话，询问需求，属于私人交流
uci_02144,You stayin out of trouble stranger!!saw Dave the other day he?s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e1aa86e04684,个人闲聊，讨论朋友近况，属于私人对话
uci_02145,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,en,uci_sms_spam_collection_v1,spam,HARASS,,e88bc3ba9ade,成人内容骚扰，推广色情图片聊天服务，属于成人骚扰类
uci_02146,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",en,uci_sms_spam_collection_v1,spam,FRAUD,,d20905638fd1,虚假领奖诈骗，要求寄送信封领取假日奖励，与uci_02115相同模板
uci_02147,So can collect ur laptop?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,068e332e323a,个人对话，询问取笔记本电脑，属于私人聊天
uci_02148,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c5810dc2c46c,个人对话，讨论见面和饮品安排，属于私人交流
uci_02149,I will once i get home,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,82ca04b87090,个人消息，告知回家后联系，属于私人对话
uci_02150,Waaaat?? Lololo ok next time then!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fc1e2ab88c83,个人闲聊，表达惊讶，属于私人对话
uci_02151,"The table's occupied, I'm waiting by the tree",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e977c59effa9,个人对话，描述等待位置，属于私人消息
uci_02152,I surely dont forgot to come:)i will always be in touch in with you:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,90dc5c25518f,个人消息，表达保持联系，属于私人对话
uci_02153,Hi kindly give us back our documents which we submitted for loan from STAPATI,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,db26d7aed700,个人对话，请求归还贷款文件，属于私人交流
uci_02154,I dont have i shall buy one dear,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a2832c65b522,个人对话，讨论购买物品，属于私人聊天
uci_02155,Oh god i am happy to see your message after 3 days,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b573ad54283a,个人消息，表达收到消息的喜悦，属于私人对话
uci_02156,What year. And how many miles.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f58dac0c870e,个人对话，询问年份和里程，属于私人聊天
uci_02157,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,10ffbbd6c61f,个人闲聊，描述所在地情况，属于私人对话
uci_02158,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,qa_fix_v1,0de513b60c46,[fix:adult-or-secret-admirer NEEDS_REVIEW->HARASS] 转发笑话/故事，生日惊喜故事，属于转发内容 [fix:revert-ham-kisses-xxx HARASS->NEEDS_REVIEW]
uci_02159,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bb77da6a069a,个人对话，讨论诚实和银行事务，属于私人聊天
uci_02160,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,en,uci_sms_spam_collection_v1,spam,AD,,68248d71dcc0,铃声订阅广告，每周发送诺基亚铃声，属于商业促销订阅服务
uci_02161,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,490be5df8223,个人对话，讨论工作性质，属于私人聊天
uci_02162,Is she replying. Has boye changed his phone number,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3ab3112b549d,个人对话，询问回复和电话号码变更，属于私人交流
uci_02163,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a4f8401436f5,转发技巧/玩笑，手机字典模式小技巧，属于转发内容
uci_02164,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,qa_fix_v1,8c1d519f3d62,[fix:adult-or-secret-admirer NEEDS_REVIEW->HARASS] 个人消息，告知在伦敦途中发生车祸，属于私人对话 [fix:revert-ham-kisses-xxx HARASS->NEEDS_REVIEW]
uci_02165,"Nothing really, just making sure everybody's up to speed",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,07c89f67be38,个人对话，确认工作进度，属于私人交流
uci_02166,I'm not coming home 4 dinner.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,eabc29b42bd5,个人消息，告知不回家吃晚饭，属于私人对话
uci_02167,"Thank you. And by the way, I just lost.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,76b3a6abd02c,个人消息，表达感谢和迷路，属于私人对话
uci_02168,Yes.he have good crickiting mind,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bc2763d1b3e7,个人对话，讨论板球头脑，属于私人聊天
uci_02169,Thx. All will be well in a few months,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8a3ead0b27a6,个人消息，表达安慰，属于私人对话
uci_02170,"Shop till u Drop, IS IT YOU, either 10K, 5K, ¡ê500 Cash or ¡ê100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",en,uci_sms_spam_collection_v1,spam,FRAUD,,f885b1f42e9c,虚假中奖诈骗，声称赢得500英镑现金或100英镑旅行券，要求拨打电话
uci_02171,"""CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d05a4b5d87b1,个人对话，急切要求见面听CD，属于私人交流
uci_02172,I wont. So wat's wit the guys,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,154432668805,个人对话，询问朋友情况，属于私人聊天
uci_02173,Yavnt tried yet and never played original either,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,962ca48f6b3e,个人对话，讨论游戏尝试，属于私人交流
uci_02174,"Hiya, had a good day? Have you spoken to since the weekend?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bc77885cdd9a,个人对话，问候周末过得如何，属于私人聊天
uci_02175,See? I thought it all through,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f745a602707d,个人对话，表达已考虑周全，属于私人消息
uci_02176,I'm at work. Please call,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a81ed1591415,个人消息，告知在工作请打电话，属于私人对话
uci_02177,get ready to moan and scream :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4bd63134194d,个人闲聊，暗示性玩笑，属于私人对话
uci_02178,Oh k :)why you got job then whats up?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f7d563ca702d,个人对话，询问工作和近况，属于私人聊天
uci_02179,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3439fe047c6e,个人对话，讨论上学夜出安排，属于私人交流
uci_02180,And popping &lt;#&gt; ibuprofens was no help.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,225537cb7acd,个人对话，提及服用布洛芬，属于私人聊天
uci_02181,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c26de145b9cc,个人情感表达，思念爱人，属于私人消息
uci_02182,Ok.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a85f4764bbd,个人消息，简短回复，属于私人对话
uci_02183,PS U no ur a grown up now right?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3f6e5e86459b,个人消息，询问是否已成年，属于私人对话
uci_02184,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f5e12b16c629,个人对话，讨论唐人街美食选择，属于私人聊天
uci_02185,I know a few people I can hit up and fuck to the yes,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9a2a8b87368b,个人闲聊，粗俗玩笑，属于私人对话
uci_02186,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6c2c8d0a29db,转发友谊类内容，属于转发消息
uci_02187,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e667bf8c535b,个人对话，询问如何处理某事，属于私人交流
uci_02188,Oh god. I'm gonna Google nearby cliffs now.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ff2cd3c30627,个人闲聊，表达极端想法，属于私人对话
uci_02189,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,en,uci_sms_spam_collection_v1,spam,AD,,04285e783d78,手机租赁促销广告，提供免费相机手机和通话分钟，属于商业推广
uci_02190,Yup i shd haf ard 10 pages if i add figures... ¨¹ all got how many pages?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,32f559724bfc,个人对话，讨论论文页数，属于私人聊天
uci_02191,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,258181f91ab0,个人对话，邀请参加肚皮舞活动，属于私人交流
uci_02192,Thankyou so much for the call. I appreciate your care.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,172d74b8bb27,个人消息，感谢来电关心，属于私人对话
uci_02193,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cde7d578272a,个人消息，表达感谢和祝福，属于私人对话
uci_02194,I called but no one pick up e phone. I ask both of them already they said ok.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,53a7907c083e,个人对话，告知已打电话但无人接听，属于私人交流
uci_02195,Hi my email address has changed now it is,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,af01e8aaa9b1,个人消息，告知邮箱地址变更，属于私人对话
uci_02196,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6d80c51f44c2,转发情人节祝福内容，属于转发消息
uci_02197,"Not much, just some textin'. How bout you?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8eb54c332e7b,个人闲聊，询问对方在做什么，属于私人对话
uci_02198,Bring it if you got it,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dce98c6939aa,个人消息，简短回复，属于私人对话
uci_02199,I'm in a movie. Call me 4 wat?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,825bee3d22ce,个人对话，告知在看电影，属于私人聊天
uci_02200,Not sure I have the stomach for it ...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,95ba0807688c,个人消息，表达不确定，属于私人对话
uci_02201,Haha... can... But i'm having dinner with my cousin...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3673cfcc9eaa,个人对话，告知与表亲共进晚餐，属于私人聊天
uci_02202,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,811114f6b749,转发笑话/故事，关于友谊的笑话，属于转发内容
uci_02203,"(And my man carlos is definitely coming by mu tonight, no excuses)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b64e1251a151,个人消息，告知伴侣今晚来访，属于私人对话
uci_02204,soon you will have the real thing princess! Do i make you wet? :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,78b006612850,个人调情消息，属于私人对话
uci_02205,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d48dc0b93e2d,个人消息，请求转达生日祝福，属于私人交流
uci_02206,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,07b52a45ef18,个人对话，讨论聚会安排，属于私人聊天
uci_02207,"URGENT! Your mobile No 07xxxxxxxxx won a ¡ê2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",en,uci_sms_spam_collection_v1,spam,FRAUD,,75349e389d4c,虚假中奖诈骗，声称手机号码赢得2000英镑奖金，要求立即拨打电话
uci_02208,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9d3d0eb3ba45,个人对话，讨论健康状况，属于私人聊天
uci_02209,"URGENT!! Your 4* Costa Del Sol Holiday or ¡ê5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost¡ê1.50/pm, Max10mins",en,uci_sms_spam_collection_v1,spam,FRAUD,,ff7eb3245108,虚假领奖诈骗，声称赢得5000英镑假日奖励，要求拨打电话领取
uci_02210,"Hmm well, night night",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9cb634d488f9,个人消息，晚安问候，属于私人对话
uci_02211,Just wanted to say holy shit you guys weren't kidding about this bud,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3c8b06b58326,个人闲聊，表达惊讶，属于私人对话
uci_02212,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,342c14abe49a,个人对话，讨论手工创作和晚餐，属于私人聊天
uci_02213,"This is one of the days you have a billion classes, right?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,59ce737236a7,个人对话，讨论课程安排，属于私人交流
uci_02214,"Goodmorning, today i am late for 2hrs. Because of back pain.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cdd537c66dc1,个人消息，告知因背痛迟到，属于私人对话
uci_02215,Ok then i'll let him noe later n ask him call u tmr...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ef8a518a9df9,个人对话，讨论稍后联系安排，属于私人聊天
uci_02216,Prabha..i'm soryda..realy..frm heart i'm sory,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,99e5a0efad24,个人消息，表达歉意，属于私人对话
uci_02217,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5e602f0fdf8d,个人对话，询问是否需要带东西，属于私人聊天
uci_02218,* Will have two more cartons off u and is very pleased with shelves,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0590b0eea40e,个人对话，讨论货架和纸箱，属于私人交流
uci_02219,Nice talking to you! please dont forget my pix :) i want to see all of you...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b7471641ed48,个人消息，表达想念并请求照片，属于私人对话
uci_02220,You have WON a guaranteed ¡ê1000 cash or a ¡ê2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,en,uci_sms_spam_collection_v1,spam,FRAUD,,47e18e33c678,虚假中奖诈骗，声称赢得1000英镑现金或2000英镑奖金，要求拨打电话领取
uci_02221,But really quite funny lor wat... Then u shd haf run shorter distance wat...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a5600b300bff,个人对话，讨论跑步距离，属于私人聊天
uci_02222,I notice you like looking in the shit mirror youre turning into a right freak,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cbefc215266d,个人闲聊，粗俗玩笑，属于私人对话
uci_02223,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5ca9cb8099c1,个人消息，表达关心和祝福，属于私人对话
