id,text,language,source,orig_label,label,annotator,template_group,notes,reason
iiitd_00986,Hw,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f55978fccba4,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00987,Hve u atended phy workshop,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,8427976c121e,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00988,Hv a safe journey:-) enjoy urslf.. Tk cr.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,a4cfec0b56da,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00989,indgi Me 2Logo Ka Bahut Khyal Rakhna: 1) Jisne Tumhari JEET Ke Liye Sab Kuch Haara Ho... 2) Jisne Khud Ko Haar Kar TUMHE Jeeta Ho...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,audit_fixpass_iiitd,da5e12f2de9a,latin-script-hinglish-or-en-IN;not-devanagari | [fix:NEEDS_REVIEW->AD] 问答/竞猜增值短信，非诈骗 | [fix:AD->NEEDS_REVIEW] 私人闲聊误判问答,问答/竞猜增值短信，非诈骗
iiitd_00990,hv a nice clas. n plz dont do anything wrong. tc :*,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,c1eb8fbcdf36,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00991,Hv a lvly morning....!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,d0e5075c9fd3,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00992,Huz in clas? Regular stdiez on or smthn?!?,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,8dda5a6b727e,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00993,HUTCH k CEO ne mujse chalenge kr k kaha agr tum mere beti ko ptalo to apna naam badal dunga . . phir kya hua? . Hona kya tha . Hutch is now Vodafone! Hmse Pnga,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,312fdac93ff3,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00994,HUSBAND's CUTE LOVE QUOTE ABT HIS WIFE: . . . My child too startd 2 walk wthout my support bt my wife stil wants 2 hold my hand while walking...n i luv it..gn,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,bce0755320d4,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00995,"HUSBAND:Sir meri wife kho gai hai, POSTMAN:Ye post office hai, police station nahi HUSBAND: oh sorry.! Sala khushi k mare kaha jau, kuch samajh me nahi aata",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b26abc3d1844,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00996,"Husband: Mai tumhari roz ki farmaishon se tang aakar suicide kar raha hu. Wife: acha 1 white sari to dila do, 13vi pe kya pehnungi..",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,39c893d24c25,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00997,HUSBAND WIFE se bola HATA Lo Apne Chehre Se Ye Zulfe A Jane-E-Tamanna KHUDA Kasam Agli Baar Khane Me Baal AAYA to Sajni se Ghajni bana Dunga...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,31bfdd2c5e20,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00998,Husband To Wife-Tum Meri Zindagi HoOrWIFE-Or KyaTell Me Or KyaWife Shouted-Tell Me Or Kya?Husband-Aur Laanat Hai Aisi Zindagi Pe....,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4cf53808ee57,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_00999,HUSBAND to WIFE HATA Lo Apne Chehre Se Ye Zulfe A Jane-E-Tamanna KHUDA Kasam Agli Baar Khane Me Baal AAYA to Sajni se Gajni bana Dunga,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,9a9249ba661e,latin-script-hinglish-or-en-IN;not-devanagari,私人对话/闲聊/笑话/励志链/节日祝福，非四类目标域
iiitd_01000,"Life is Art is Life,?Chivas Studio? is back! Do you know what it is? Is it a?
1) Fashion Show
2) Chat Show
3) Music Fest.
4) Art Exhibition
^1/2/3/4
Reply Within 24hrs to know about this amazing collaborative concept.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,bff363498eea,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01001,"Hangover Animals,Who do you think are more wild in the film 'Hangover'?
1) The animals
2) The boys
^1/2
Reply within 24 hours to get a trailer of the new film 'Hangover2'.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,2ab677ef2cf0,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01002,"Guinness Record!,World?s most pierced women! Can you guess how many piercings she has?
1)	3950
2)	5920
3)	6725
^1/2/3
Reply within 24 hrs to know the right answer.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,5cbaeb0ab7f1,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01003,"Luxurious 2/3 BHK lifestyle Apts at sec 137 Noida.Primelocation on Ex-Way 5 min from Metro, with all amenties, Possn in 30 mths-26 lac onwards. Sms bop to 53030",hi,iiitd_sms_spam_v1,spam,AD,manual,332d3dbc4804,latin-script-hinglish-or-en-IN;not-devanagari,房产广告
iiitd_01004,"Jalebee or DK Bose?,Help break this tie. We have two contenders for Blyk top song. Vote for your favourite..
1) Jalebee Bai
2) Bhag DK Bose
^ 1/ 2
Reply within 24 hours to get a free video clip of the song!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,ce401dc374c2,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01005,"Test for Yuvraj,How many Test centuries has Yuvraj Singh scored against England?
1) 1
2) 0
3) 3
4) Not yet off the mark
^1/2/3/4
Reply within 24 hrs to get a video clip.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,cc4e275e99a4,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01006,"Harry Potter...,How is Harry Potter & the Prisoner of Azkaban, the 3rd part in the Harry Potter series, different from all other Harry Potter movies?
1) Dragons die
2) Prisoners escape
3) No one gets killed
^1/ 2/ 3
Reply for FREE within 24 hours to get a fun fact you can use in party conversation!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,78df023fd8cb,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01007,"IEEE PROJECT 2011,  INPLANT TRAINING WWW.JIFFY.IN  P@JIFFYSOLUTIONS.COM MBA MCA Msc BE IT CS ECE EE CHENNAI 27 BRINDAVAN STRET T-NAGAR CALL 9884972020 PONDICHERY",hi,iiitd_sms_spam_v1,spam,AD,manual,e607c58583bb,latin-script-hinglish-or-en-IN;not-devanagari,教育/课程招生广告
iiitd_01008,"If styling is ur passion then why not make it a profession?Style Quotient Grooming School offers executive MBA in beauty & styling.Know more,  SMS WOW to 5616111",hi,iiitd_sms_spam_v1,spam,AD,manual,1d7edbebdef0,latin-script-hinglish-or-en-IN;not-devanagari,促销/优惠活动广告
iiitd_01009,"Video: Center Fresh,What is the name of the bank robber in the attached Center Fresh video?  
1) Jai
2) Bajrangi
3) Veeru
^1/2/3
Choose your option and win mobile phones. *T&C Apply.",hi,iiitd_sms_spam_v1,spam,AD,manual,323f2ac7b0fa,latin-script-hinglish-or-en-IN;not-devanagari,银行/信用卡广告
iiitd_01010,"Bhooooooot!!,Wanna be spooked? Pick a haunted place...
1) Bhangarh, Rajasthan
2) Dumas Beach, Gujarat
3) Ramoji Film City, Hyderabad
4) Dow-Hill, West Bengal
^1/ 2/ 3/ 4
Reply for FREE to get details on each destination.",hi,iiitd_sms_spam_v1,spam,AD,manual,0bc608d07e24,latin-script-hinglish-or-en-IN;not-devanagari,免费/赠品促销
iiitd_01011,LetMeKnowUpdate Marketing Interns required @ Innovative Media Comp Multiple Internships at Vrixx Market Research Internship at SCORG Visio,hi,iiitd_sms_spam_v1,spam,AD,manual,7bb84d074e28,latin-script-hinglish-or-en-IN;not-devanagari,商业促销广告
iiitd_01012,"Woolen Accessories,Heavy knit accessories- In or Out?
1) IN
2) OUT
3) Too Warm for Me
^1/2/3
Reply within 24hrs to look stylish this winter.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,ceabfff00021,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01013,"Temple Of Orchids!,Want to know more about this unexplored destination?
^Yes/No
All your interactions with Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,230e332ec15f,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01014,"Escapade,Love Adventure Sports?
^Yes/No
Answer within 24 hours to get a career tip in adventure sports.",hi,iiitd_sms_spam_v1,spam,AD,manual,3aaa585c415f,latin-script-hinglish-or-en-IN;not-devanagari,商业促销广告
iiitd_01015,"Super IN!,70% of you say that Converse shoes are IN & only 30% of you say it is OUT
In or Out, but they sure do look great & are comfy to wear.
Missed it for the first time around? Vote again! What do you think, are converse shoes IN or OUT?
^In/Out",hi,iiitd_sms_spam_v1,spam,AD,manual,e64410a591b6,latin-script-hinglish-or-en-IN;not-devanagari,商业促销广告
iiitd_01016,"End Of An Era!,Is Roger Federer?s reign over?
^Yes/No
Reply within 24 hrs to get a video clip.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,87db8a9b9690,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01017,"Broken Hearted?,Want to break up with your boyfriend/girlfriend, but can't talk about it? Choose a song to convey your emotions!
1) Bhaag DK Bose
2) Jaa Chudail
3) No girlfriend/boyfriend
^1/2
Reply with your option number within 24 hours to get a video.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,bc48f6f8cd9a,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01018,"Weekend Getaways...,Weekend getaways! Choose your destination by choosing the part of India you live in? 
1)	North 
2)	South 
3)	East 
4)	West
5)	Center
^1/2/3/4/5
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,9cc0c2722368,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01019,"Most Acclaimed!,There are many talented Indian artists who have won national and international acclaim! Choose one to know more:
1) S.H Raza
2) Tyeb Mehta
3) Vasudev S Gaitonde
4) Anjolie Ela Menon
5) Ram Kumar
^1/2/3/4/5",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,ed3709b13644,latin-script-hinglish-or-en-IN;not-devanagari | [fix:FRAUD->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01020,"Who Are They?,Test your comic knowledge: Snowy, Captain Haddock, and Professor Calculus are characters in which famous comic series?
1) Tintin
2) Tinkle
3) Nagraj
^1/2/3
Replies to Blyk on Aircel are always free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,64976d06027e,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01021,"Guess?,What is iCloud?
1) Intelligent Monsoon Clouds
2) Inflight Entertainment Device
3) Virtual Hard Disk 
^1/2/3
Reply within 24 hrs to get the answer.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,7fca0d26896b,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01022,"Medicinal Plants - 2,There are certain plants that can enrich your life... Choose to know more about them:
1) Aloe Vera
2) Eucalyptus
3) Fenugreek
^1/2/3
All your replies to Blyk on AIrcel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,869aa97acf99,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01023,"Home Workout,No time for gym? Get fitter with home cardio exercises.
1) Cross Country Skiers
2) Mountain Climbers
3) Hopscotch Drill
^1/2/3
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,6b25e348861c,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01024,"How Many Shades?,See the attached video and tell us how many Fastrack sunglasses does the model change? Guess & win a pair. ^Your answer",hi,iiitd_sms_spam_v1,spam,AD,manual,1ebdbd5d990b,latin-script-hinglish-or-en-IN;not-devanagari,商业促销广告
iiitd_01025,"New Shows!,Two big entertainment shows to hit your TV screens this week! Choose the option you are more interested in:
1) Music
2) Dance
^1/2
Reply to get telecast details and show info.",hi,iiitd_sms_spam_v1,spam,AD,manual,9a10bed1dd9a,latin-script-hinglish-or-en-IN;not-devanagari,娱乐/内容服务广告
iiitd_01026,"Riders On The Storm,Can Jenson Button catch up with Sebastian Vettel this season?
^Yes/No
Reply within 24 hrs to get a video clip.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,b0cb55296e81,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01027,"Career Tip,Do you often have the urge to cut or style yours or someone else?s hair?
^Yes/No
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,71ff9bb57020,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01028,"Live Concert!,Them Clones, one of India's most promising rock music bands, are coming to play in your city, live! Want a clip of their brand new video and concert details?
^YES
Reply within 24 hours to get a video",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,858cf714f333,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01029,"New Game,A classic game you used to play in your school notebooks is now on your mobile phone! Want more details? ^YES Reply to get a download link from Blyk on Aircel.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,283f32d0ee5b,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01030,"Hot or Not?,What do you think, are drop crotch pants hot or not?
^H/N
All your interactions with Blyk on Aircel are free",hi,iiitd_sms_spam_v1,spam,HARASS,manual,f46443064bf5,latin-script-hinglish-or-en-IN;not-devanagari,Blyk互动问答/骚扰式推销
iiitd_01031,"Deadly Widow!,Which female spider eats it's mate? Choose from the option:
1) Slater-eating
2) Black Widow
3) Tarantula
^1/2/3
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,4882c4facfb9,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01032,"Who's Hotter?,Which actor from the forthcoming film 'Zindagi Na Milegi Dobara' do you think is the hottest?
1) Farhan Akhtar
2) Hrithik Roshan
3) Abhay Deol
^1/2/3
Reply to this Blyk-O-Poll to find out who gets the most votes!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,ce3d97c4ae2b,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01033,"Nail Talk,Want to know the secret of healthy, strong & shiny nails?
^Yes/No
Reply within 24 hrs to get nail care tips.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,b3fe4997e445,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01034,"New Music!,The latest, hottest dance music album, 'Ultimate Dance 2011', has released! Want a sample?
^YES
Reply to get a music clip. Replies to Blyk on Aircel are always free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,b3c6d9320794,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01035,"Chikni Chameli,Who?s the item girl in the song ?Chikni Chameli? from Agneepath?
1) Kareena
2) Katrina
3) Malaika
^1/ 2/ 3
Reply within 24 hrs to know who Chikni Chameli is.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,3d6036c81564,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01036,"Eco-Protectors,Want to play a part in saving the environment?
^Yes/No
Reply within 24hrs to learn how to save energy while using computers.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,f1c17a8588e6,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01037,"Crisp Or Chilled?,Refresh your taste buds with healthy and delicious fruit recipes! Choose the one you want to try:
1) Strawberry Crisp
2) Chilled Oranges
^1/2",hi,iiitd_sms_spam_v1,spam,AD,manual,eac3738004ba,latin-script-hinglish-or-en-IN;not-devanagari,医疗/健康服务广告
iiitd_01038,"Window-Pains For Prior?,Matt Prior smashed a window because he was run-out! Want to know more? ^Yes/No
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,acd091fa6fab,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01039,"X-Effects!,Cool special effects and make-up in the new film, 'XMen: First Class'! Choose a mutant character to see what they look like, after they transform:
1) Mystique
2) Beast
3) Azazel
4) Emma Frost
^1/2/3/4
Reply within 24 hours to get a photo.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,099ed70969cc,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01040,"Fair Play?,Should Shahid Afridi be allowed to play in county cricket?
^Yes/No
Reply within 24 hrs to get a video.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,82d79320f774,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01041,"Event Alert!,Harley Rock Riders comes to Delhi, tonight! Want to know more?
^Yes
Reply within 24 hrs for more info.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,3b61cfdd2acf,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01042,"Medicinal Plants - 1,There are certain plants that can enrich your life...
Choose to know more about them:
1) Tulsi
2) Neem
^1/2
All your replies to Blyk on AIrcel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,869aa97acf99,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01043,"H-D Musical Event,Can you guess the name of Harley-Davidson's Mega Music event in India?
1) Rock Riders
2) Roadies
3) Indian Idol
^1/2/3
Reply within 24 hrs to get a video.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,06d225341c5e,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01044,"The Rockstar!,Which Salman do you like the most? Choose from the options:
1) Tere Naam
2) Veer
3) Dabangg
^1/2/3
All your interactions with Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,6a7ca0d0a3b3,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01045,"King Of Clay,Is Rafael Nadal the greatest clay court player?
^Yes/No
Reply within 24 hrs to get a video.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,9c2199e3e250,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01046,"Video - Spanish GP,Sebastian Vettel won the Spanish GP on Sunday. How many wins does he have this F1 season?
1) Three
2) Four
3) Five
^1/2/3
Reply within 24 hrs to get a video of his win.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,85845ef551e0,latin-script-hinglish-or-en-IN;not-devanagari | [fix:FRAUD->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01047,"ZIG TECH & other new Shoes for men and women.New Range of Track suits,  Sweaters & sweatshirts @ Reebok Store , The Arcade,  Kazi road.",hi,iiitd_sms_spam_v1,spam,AD,manual,d0d83c11dcd3,latin-script-hinglish-or-en-IN;not-devanagari,新品/新款广告
iiitd_01048,Your wait is over! Releasing limited Golf Plots on X-way Noida by reputed developer. 150Sq yd onward. For priority booking.  sms WA to 56677.,hi,iiitd_sms_spam_v1,spam,AD,manual,50361bd05f14,latin-script-hinglish-or-en-IN;not-devanagari,房产广告
iiitd_01049,www.FullOnSms.com is here!- Save ur mobile BILLS- Send & Schedule UNLIMITED sms for FREE- Also Send DIWALI greetings & watch VIDEOS.All this for FREE,hi,iiitd_sms_spam_v1,spam,AD,manual,d8c769341adc,latin-script-hinglish-or-en-IN;not-devanagari,免费/赠品促销
iiitd_01050,"Rs444 ka Full talktime Rs444 ke recharge pe! Talktime validity-30din,  sabhi calls ke liye manya. Balance ke liye call keejiye *123*5#(muft). Offer 07-Feb-10 tak",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,8cb7886aa879,latin-script-hinglish-or-en-IN;not-devanagari | [fix:TRANSACTION->AD] 充值套餐/增值服务促销,充值套餐/增值服务促销
iiitd_01051,"Rs444 ka Full talktime Rs444 ke recharge pe! Talktime validity-30din,  sabhi calls ke liye manya. Balance ke liye call keejiye *123*5#(muft). Offer 15-Jan-10 tak",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,8cb7886aa879,latin-script-hinglish-or-en-IN;not-devanagari | [fix:TRANSACTION->AD] 充值套餐/增值服务促销,充值套餐/增值服务促销
iiitd_01052,Rs350 mein Rs350 ka talktime! Rs317.32 ka talktime aseemit samay aur Rs32.68 ka STD talktime 30 din ke liye manya. STD balance jaaniye *123*2#(toll-free) par.,hi,iiitd_sms_spam_v1,spam,AD,manual,2a7d9634d38a,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
iiitd_01053,"Rs34 ka talktime Rs17 mein. Paayein Rs13.41 recharge karte hi aur baki Rs20.59 recharge ke  48 ghante mein. Offer ek  recharge ke liye,  sirf aaj ke liye manya.",hi,iiitd_sms_spam_v1,spam,AD,manual,41e6605b11ad,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
iiitd_01054,"Rs33 ke EasyCharge par paayein Rs27.92 turant+Rs38.08 ka talktime 48 ghante mein+100 local airtel mins 30din ke liye. Offer ek recharge pe, aaj ke liye manya.",hi,iiitd_sms_spam_v1,spam,AD,manual,365f166259b2,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
iiitd_01055,"Rs33 ke EasyCharge par paayein Rs27.92 turant+Rs38.08 ka talktime 48 ghante mein+100 local airtel mins 30din ke liye. Offer ek recharge pe,  aaj ke liye manya.",hi,iiitd_sms_spam_v1,spam,AD,manual,365f166259b2,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
iiitd_01056,"Rs3000 off on treatment for Hairloss, Skin diseases, Asthma, Allergies, Obesity etc.Homeopathy @ Dr.Batras assures Safe cure. sms CURE to 58888 fr an appointment",hi,iiitd_sms_spam_v1,spam,AD,manual,09081409ac32,latin-script-hinglish-or-en-IN;not-devanagari,医疗/健康服务广告
iiitd_01057,"Mobile Gaming,This football game needs fast fingers, not feet to play! Are you ready?
^Yes/No
Replies to Blyk on Aircel are always free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,1307723b94d3,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01058,Rs299ke recharge par full talktime! Recharge par Rs271.07 aur Rs 27.93 ka talktime 48 ghante mein. Talktime 20 din ke liye calls par manya. Offer 23-Feb-11 tak.,hi,iiitd_sms_spam_v1,spam,AD,manual,a3e4e85f9038,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
iiitd_01059,"Rs275 ka Full Talktime Rs275 ke recharge pe! Talktime ki validity 21din,  sabhi calls ke liye manya. Balance ke liye dial karein *123*5#(muft). Offer 31-Jan tak.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,6537ae85f36e,latin-script-hinglish-or-en-IN;not-devanagari | [fix:TRANSACTION->AD] 充值套餐/增值服务促销,充值套餐/增值服务促销
iiitd_01060,"Last year some Frankfinnians started with a salary of Rs 1.26 lacs pm. This year it could be U. For details,  SMS FFN to 5616111",hi,iiitd_sms_spam_v1,spam,AD,manual,3947311835b0,latin-script-hinglish-or-en-IN;not-devanagari,商业促销广告
iiitd_01061,"Rs250 ke recharge par Rs250 ka Full Talktime! Yeh talktime 30 din ke liye valid hai. Talktime sabhi Local,  STD,  ISD call ke liye manya.",hi,iiitd_sms_spam_v1,spam,AD,manual,ba67293b7247,latin-script-hinglish-or-en-IN;not-devanagari,充值/话费优惠促销
