id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
zh_03767,秒杀好莱坞大片的印度科幻影效，场面创意出人意料http://180.3gbc.cn/?a=139241,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,823f449b85e7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01178,Just nw i came to hme da..,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,03890841c6af,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00801,"INDIAN GIRLS THROUGH THE YEARS: 1980=Love Me But don't touch Me. 1990=Touch Me But don't kiss Me. 2000=Kiss Me But or kuch Mat Karna. 2005:sab kuch Kar lo par kisi ko Batana nahi. 2010:sub kuch Karo Warna, Mai sub ko Bata Dungi ki Tum Kuch nahi kar Saktay . . . .;-). . .:-P",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,20a3e78f6446,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00204,Yup...saya telah berada di sana sebelum... Anda ingin pergi untuk yoga? saya bisa memanggil untuk buku,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f6dde2eb79c6,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03892,No problem. We will be spending a lot of quality time together...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0eea08ee8bac,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_02720,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/13upFU,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02654,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5b9a5fa5e76c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04964,I want to see your pretty pussy...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e17e41ebd510,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_07758,【朝阳区文明办】就餐不剩饭不剩菜，购物自带环保袋，分类投放垃圾，爱护公共卫生，参加“清洁空气蓝天行动”，实践绿色出行，共建Apec蓝！,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5ab4584a33c8,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02757,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0a7e01e38b63,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03923,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0c989b817081,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04933,Match started.india  &lt;#&gt;  for 2,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6d8929dc4cf3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04117,What you doing?how are you?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7b4028dbcc85,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00551,Bagaimana dia tahu tepat waktu pembunuhan,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,47e672f118af,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01185,"Yo, you around? Just got my car back",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,72d652940486,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04101,I not at home now lei...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,612574649786,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02385,"Sorry, I'll call later",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d5081f7715ce,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00221,"If u hav 2 keep hurting me d way u r (n showing me such cold attitude,i dono y)...den m betr off dealing wid nt having u in my life dan having u lyk dis. N plz don call bck nw. I don think u need 2 hav d last word wid sum1 uv alredy hurt so mch.",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5c680fa3f699,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03884,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1475dd57c237,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05208,I will reach ur home in  &lt;#&gt;  minutes,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c2d3bd8694cb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04874,Lol! Oops sorry! Have fun.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3cfeb6f31618,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00409,I WUD LUV TO... n ve bn tryn to cnvnce mum n sis a hel lot..rly wan to cm cuz its d last day n al..aur kya bolun ya?.. Finally aftr so lng our stupid fights ve ended! D farewels suposd to b rlyyy spcl! Jus 3 hrs ya..plzzz aaaajaaaaooo!! Rply..,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9116efe2a905,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05236,Ok cool. See ya then.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8c26148ae0c6,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04281,秒杀好莱坞大片的印度科幻影效，场面创意出人意料http://180.3gbc.cn/?a=139241,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,823f449b85e7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00785,Whn do we hv MR 2mrw?,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,17cf69671271,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00762,"I haven't even started! Give me email, ph no and other stuff about them.",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,05c456ce869a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03151,Yo! Howz u? girls never rang after india. L,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,cb03084ac671,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00625,Alasan adalah jika anggaran tim tersedia akhirnya mereka membeli pemain yang tidak dijual untuk pada tingkat dasar.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,eb4ae50156a8,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00922,On ma way to school. Can you pls send me ashley's number,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d5cb61c82872,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02836,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,911286ef0370,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00615,I called and said all to him:)then he have to choose this future.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,043b2615701f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00290,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8a11031c7345,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00371,Dalam sh tapi neva mind u makan 1st lor..,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,15527a4facd5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00829,Gunakan link berikut pada PC Anda 2 menikmati pengalaman makan 2 4 1http://www.vouch4me.com/etlp/dining.asp,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,34b19f92c800,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04379,"Doing nothing, then u not having dinner w us?",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d6df0399a57c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02141,After the drug she will be able to eat.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,768fa7c48009,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00826,Hmm .. Bits and pieces lol ... *sighs* ...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,de8540df787d,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02639,Am in gobi arts college,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d4009db1634a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_08302,【腾讯科技】你的微信帐号deeplyfun找回帐号密码失败，回执单号37267885。查看原因http://url.cn/UZI9YR,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3ca54e9841e2,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04899,Oh for fuck's sake she's in like tallahassee,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e00a1d0dcaaf,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00054,In English- Gd 9t. In Deshi- Subhratri.In Urdu- Sabbakhair.In Telgu- Pandankopo.Apun ka style chal ludhak le,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,855c1e4c0031,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03249,Also track down any lighters you can find,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ce56f3a09c12,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_07855,【招商证券】财富早间版：我国10月份PMI指数50.8%略低于预期；日本扩大货币刺激政策规模提振投资者信心，美股收盘创历史新高。指数二八分化明显，持股应重视业绩，可在控制整体仓位的前提下继续中线持有金融、机械、家电、医药消费等优质品种。仅供参考，回A退订。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,55cabe1a4ca9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05025,Where you. What happen,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ea451a6eec12,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00680,Bisa bu...buka jam 11 bu,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9d5ceb20c6ee,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03987,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3f2a8eb59232,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01990,The basket's gettin full so I might be by tonight,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b806184a9a7f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00861,"I dnt know d art of showing love, concern and respect for d buddies i care for...There may be many who wud impres u better than i can do... Some may even know how to cary on frndship in a far better way than i can... But one thing i can do is i will be a true friend just try 2 make u feel gud and joyful ,help you where i can and will be with you whenever u want...Dis is me and i am not at all unique...:-)jst a fnd of urz,frevr nd evr.",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,90f7377732bf,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02875,Crucify is c not s. You should have told me earlier.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1ec7839ecd09,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00896,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,312cc4790ca3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00382,"Yeah sure, give me a couple minutes to track down my wallet",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,04ca51538cf1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00814,I borrow ur bag ok.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,22860dbf5d5b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_01063,Soalnya yang aku udah ditambahin,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b472d78be0dd,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05686,公司让员工跪地围爬行引热议[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lMl/12iqL3,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5a3e6e93516e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_03544,温馨提醒：户名：蔡雪棉，开户行：农行莘塍支行，帐号：6228490330014513112，金额：5万元，祝您生活愉快！,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,280a66967f9e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00887,ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,37d1e96d9af7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00760,"I havn't seen a lazy person like U, in winter days u stand in front of d mirror with 1 mug of water & throw it on d mirror & say, LO NAHA LIYA....",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7fc752337c3d,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02627,Unni thank you dear for the recharge..Rakhesh,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,4d303e184b43,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00762,Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 ????,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,768b91f831f2,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01517,I need to come home and give you some good lovin...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c61594c0c578,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00676,I love kids wen Dey travel alone.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3a2407b6e00f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03653,"Probably not, still going over some stuff here",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f9f31180b364,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00087,Berapa banyak yang Anda dapatkan untuk membersihkan,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6dc6e78bc645,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02867,Smith waste da.i wanna gayle.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3fa4b4b4fe7a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02734,Do ¨¹ noe if ben is going?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8687068fcd3b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00012,"Teks Terbatas, Minit Terbatas",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e3979f2ee4a4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02036,Simply sitting and watching match in office..,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,291307d3aded,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05004,新闻：男婴天生畸形长四条腿极度罕见（图）详情点击 http://wap.zjicity.com/wxcs/qZ2bLU,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a2d4c3917a2b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03640,Wat's da model num of ur phone?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f8ed30e25fab,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03406,"Jus chillaxin, what up",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,47588ebd82e4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00189,"If you feel that you cant smile, stand before a mirror and with your fingers pull your mouth into a smile. It is that important! Good morning Jai sri ram:-)",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ee973c5c486e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00523,"Innocent confession by Shiney Ahuja: Aasmaan me kaali ghata chhai hai, aaj fir gharwali se maar khai hai. Dil to karta hai ki sudhar jaaun, magar kaamwali aaj fir bheeg kar aayi hai.. ;)",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3bde7be5075e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01815,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a4af12b60a6c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00657,Baru ngeh chatnya maafkan (maaf),id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,cafa04824fba,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_01190,untuk minum?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6425f4962b59,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02655,Its sarcasm.. .nt scarcasim,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,fdc893d44e0e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00503,Keguguran memanggil Anda sakit malam beberapa ide.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,fc29d68a1d41,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00301,???cHr?StMaS?????S?nEaR?? ??So ? I??? ?????????? ??w?$h?��oU??????M�RR��? CHRI$M?$??????H?pp��?? N�W????���?R??in Advanc...??,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ce7111f18e90,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_08330,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:Url:http://go.10086.cn/np/mh9/Y7Lya,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,2946aef4fed1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00386,It took Mr owl 3 licks,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3cde1ee28e91,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05364,I'm in inside office..still filling forms.don know when they leave me.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f403332e9849,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_01224,Tidak ada!SelengkapnyaSelengkapnyaSelengkapnya,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5943b15c48a4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02783,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,4bc7f33e03c3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04642,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,93e46ffe93f3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01579,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6f1f741ebc91,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04669,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5a72608cfc47,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03664,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ae5bfdcf68e1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_03801,周立波李咏不和视频遭曝光，女神朱莉为防癌切双侧乳腺。《夏日风情》活动大奖三星GALAXYNoteII、超市券等你拿，赶快行动吧！-新华E刊http://zsjc.bj.monternet.com/xh1,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a2497b17e11c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_01107,"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1",id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5306490d6033,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_01047,"Sebagai langganan SIM, Anda dipilih untuk menerima Bonus! Dapatkannya diserahkan ke pintu Anda, Txt kata OK ke No: 88600 untuk menuntut. 150p/msg, EXP. 30Apr",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3b374645cf5a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00086,"Hayu dateng, mumpung ada ustad Fatih karim,beliau yg mengislamkan ustad Felix siaw",id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6a6f1ed38026,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00090,"Bloody hell, cant believe you forgot my surname Mr. Ill memberi Anda petunjuk, bahasa Spanyol dan dimulai dengan ...",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c1b2fa30dba3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00204,Goodmorning sleeping ga.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,58f304c9b041,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01608,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,4714876d1924,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00510,I thot d date tl nw would hve been a bit more precise..,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,21430af86b5a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04966,"114商城特供:鸡蛋4.2/斤,生态奶1.2/袋,竹炭毛绒鞋垫1.8/副,暖足贴1元/副。地址：114商城，电话：2175114",zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,78d0ea5e1b72,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01495,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,cc59d907f08b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05096,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e3d4c3240192,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03673,"came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,862c3272d8af,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
