id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_02625,S da..al r above  &lt;#&gt;,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,05fbeeabb02f,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02626,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only ¡ê1.50/wk.",en,uci_sms_spam_collection_v1,spam,AD,,7d0822cf37ae,免费铃声服务推广每1.50英镑每周，属于付费铃声订阅广告
uci_02627,Unni thank you dear for the recharge..Rakhesh,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4d303e184b43,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02628,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,244059dc44c8,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02629,Haha... They cant what... At the most tmr forfeit... haha so how?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bc065134f6a8,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02630,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ea2345470c53,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02631,No way I'm going back there!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cf25252141fa,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02632,"URGENT! Your mobile No 077xxx WON a ¡ê2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,,73c346cc506a,声称手机号码赢得2000英镑奖金并要求尽快拨打付费电话领取，典型大奖诈骗
uci_02633,I WILL CAL YOU SIR. In meeting,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0040b38209ee,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02634,"That's what I love to hear :V see you sundayish, then",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4285777fa9a9,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02635,"Sorry da thangam, very very sorry i am held up with prasad.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d80c7c384e46,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02636,Tiwary to rcb.battle between bang and kochi.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ea57429bdcb2,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02637,Thank god they are in bed!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2cc717c78435,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02638,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,87b8f8b3fdf2,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02639,Am in gobi arts college,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d4009db1634a,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02640,Why she wants to talk to me,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1b54d678308d,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02641,Pandy joined 4w technologies today.he got job..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,602336e29515,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02642,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a ¡ê500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",en,uci_sms_spam_collection_v1,spam,FRAUD,,b77dca8a9a14,声称保证获得诺基亚手机或iPod或500英镑并要求发送COLLECT到付费号码，假中奖诈骗
uci_02643,"They can try! They can get lost, in fact. Tee hee",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4328a448d902,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02644,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3ec5b446c6a5,客服满意度调查短信，非推销非诈骗，属于服务反馈类通知
uci_02645,My friends use to call the same.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,517a7a694883,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02646,"Sorry, I'll call later",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d5081f7715ce,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02647,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ac5dbf81e4a0,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02648,"It,,s a taxt massage....tie-pos argh ok! Lool!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e7e9292b5d96,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02649,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f334a8561a6e,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02650,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a4da4196a65,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02651,Do you like shaking your booty on the dance floor?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,011b8e48106e,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02652,"Text me when you get off, don't call, my phones having problems",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,17f715e61c6d,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02653,No need for the drug anymore.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8b4af69a835a,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02654,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5b9a5fa5e76c,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02655,Its sarcasm.. .nt scarcasim,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fdc893d44e0e,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02656,Great! I have to run now so ttyl!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,baf8d6139cf5,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02657,Feel like trying kadeem again? :V,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0daa406aa678,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02658,Dai  &lt;#&gt;  naal eruku.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dbb399f92053,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02659,Not yet chikku..wat abt u?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a7375d04dd23,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02660,Ok...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a85f4764bbd,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02661,Want to finally have lunch today?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ae1741d8ad38,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02662,Do you know when dad will be back?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f27b6c6a1485,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02663,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",en,uci_sms_spam_collection_v1,spam,AD,,9d8d4365ebc1,聊天介绍外貌和性趣的推广短信，属于成人聊天服务广告
uci_02664,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,en,uci_sms_spam_collection_v1,spam,AD,,27de2ab8e4c0,免费第一周诺基亚铃声订阅推广，属于付费铃声服务广告
uci_02665,He remains a bro amongst bros,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e74b3342a610,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02666,R u meeting da ge at nite tmr?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,071baeac5a7b,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02667,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1506c044a394,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02668,Why de. You looking good only:-)..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a33ff94091e9,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02669,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp ¡ê1.50/msg,en,uci_sms_spam_collection_v1,spam,AD,,e755804bc08e,狗交服务网络发送位置推广，属于成人付费交友广告
uci_02670,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,en,uci_sms_spam_collection_v1,spam,AD,,bcd34417cf94,回复关于新诺基亚手机和摄像机优惠的尝试联系短信，属于手机促销广告
uci_02671,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,734783ce4fc6,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02672,"That's cool, I'll come by like  &lt;#&gt; ish",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a631c7566e50,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02673,Super msg da:)nalla timing.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ab61d8348561,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02674,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ed2d48650ac2,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02675,I am 6 ft. We will be a good combination!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6fa1b3f05672,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02676,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0105787edf69,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02677,* Am on a train back from northampton so i'm afraid not!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4af871d51b32,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02678,Where in abj are you serving. Are you staying with dad or alone.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,771f326b1ca0,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02679,Was playng 9 doors game and gt racing on phone lol,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,462e009d3830,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02680,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",en,uci_sms_spam_collection_v1,spam,AD,,ef605d3706bb,本周新铃声推广要求按下一条短信指示订购，属于付费铃声订阅广告
uci_02681,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c73433d1aba6,侦探推理谜题转发消息，属于娱乐类转发内容，不属前四类
uci_02682,I'm on da bus going home...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3a68fa638fe4,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02683,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fef42753f434,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02684,I'm okay. Chasing the dream. What's good. What are you doing next.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b4941834148c,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02685,Yupz... I've oredi booked slots 4 my weekends liao...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,512aabd1d0ee,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02686,URGENT! We are trying to contact U. Todays draw shows that you have won a ¡ê800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,,5e21faa9d2c0,声称今日抽奖赢得800英镑保证奖要求拨打固定电话领取，典型中奖吸费诈骗
uci_02687,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,351519b3e222,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02688,Okie,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a6e73a86ca9d,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02689,Yes I know the cheesy songs from frosty the snowman :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ca3ef4d548b3,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02690,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fe7f34ab6598,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02691,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,en,uci_sms_spam_collection_v1,spam,AD,,404bf950e962,体育新闻免费加免费铃声推广，属于内容订阅服务广告
uci_02692,Hey tmr meet at bugis 930 ?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,28c679797a99,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02693,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,,c55c80147357,声称有800张免费欧洲机票赠送要求拨打电话领取，虚假中奖诈骗
uci_02694,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c287a7f71d1e,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02695,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4762a052cee3,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02696,And whenever you and i see we can still hook up too.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e565d538b3b6,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02697,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8e8a1f8dd3a3,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02698,Can you use foreign stamps for whatever you send them off for?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9d5754fb9e8e,私人日常闲聊/生活对话/朋友间沟通，不属于事务/广告/诈骗/骚扰四类
uci_02699,FROM 88066 LOST ¡ê12 HELP,en,uci_sms_spam_collection_v1,spam,AD,,3334ecd35811,丢失12英镑帮助来自86688的付费服务短信，属于收费信息服务推广
